Item_ID,Category,Item_Name,Current_Stock,Min_Required,Max_Capacity,Unit_Cost,Avg_Usage_Per_Day,Restock_Lead_Time,Vendor_ID,Vendor_Name,Cost_Per_Item,Days_Until_Stockout,Risk_Label
2876,Diagnostic Supplies,Reagent,2107,534,4304,518.07,54,17,V005,PrimeMed Supply Chain,461.3,39.01851851851852,Low
2877,Medicines,Painkiller,490,50,635,350.81,103,8,V003,HealthTools Ltd.,293.6,4.757281553398058,High
2878,Surgical Supplies,Sutures,2691,758,6004,26.46,104,8,V004,CarePlus Distributors,26.87,25.875,Low
2879,IV & Emergency Supplies,Defibrillator Pads,778,92,1112,720.81,148,5,V001,MedSupplies Inc.,736.91,5.256756756756757,Medium
2880,Medicines,Antiviral,182,43,278,433.31,40,3,V002,EquipMed Co.,435.22,4.55,Medium
2881,Diagnostic Supplies,Test Kit,80,24,142,182.06,11,14,V003,HealthTools Ltd.,173.11,7.2727272727272725,High
2882,IV & Emergency Supplies,Defibrillator Pads,280,29,525,510.6,47,4,V003,HealthTools Ltd.,457.27,5.957446808510638,Medium
2883,Diagnostic Supplies,X-ray Film,1391,395,1751,272.11,51,19,V004,CarePlus Distributors,281.1,27.274509803921568,Medium
2884,Surgical Supplies,Surgical Gloves,291,53,404,61.82,187,2,V002,EquipMed Co.,63.46,1.5561497326203209,High
2885,Equipment/Consumables,Thermometer,196,39,256,11296.02,39,9,V001,MedSupplies Inc.,10647.65,5.0256410256410255,High
2886,Diagnostic Supplies,Test Kit,546,107,753,160.65,27,13,V001,MedSupplies Inc.,156.44,20.22222222222222,Medium
2887,Medicines,Painkiller,3688,502,4913,81.98,73,9,V002,EquipMed Co.,70.14,50.52054794520548,Low
2888,Diagnostic Supplies,Reagent,1222,129,2338,311.68,56,11,V002,EquipMed Co.,339.94,21.821428571428573,Medium
2889,Diagnostic Supplies,Blood Collection Tube,632,160,988,576.15,12,12,V004,CarePlus Distributors,538.63,52.666666666666664,Low
2890,Equipment/Consumables,Thermometer,146,15,363,5901.19,6,12,V004,CarePlus Distributors,5285.24,24.333333333333332,Low
2891,Diagnostic Supplies,Blood Collection Tube,1760,530,4223,471.82,78,18,V005,PrimeMed Supply Chain,390.88,22.564102564102566,Medium
2892,IV & Emergency Supplies,Emergency Kit,283,64,348,784.63,49,2,V004,CarePlus Distributors,628.65,5.775510204081633,Low
2893,Diagnostic Supplies,Blood Collection Tube,594,164,1471,104.01,14,18,V005,PrimeMed Supply Chain,88.41,42.42857142857143,Low
2894,Diagnostic Supplies,Test Kit,483,86,834,266.28,35,10,V002,EquipMed Co.,248.27,13.8,Medium
2895,Diagnostic Supplies,Reagent,415,62,801,180.97,10,6,V004,CarePlus Distributors,150.73,41.5,Low
2896,Diagnostic Supplies,Test Kit,54,8,103,89.87,8,12,V003,HealthTools Ltd.,95.34,6.75,High
2897,Equipment/Consumables,Ventilator Filter,416,128,975,9957.3,25,9,V004,CarePlus Distributors,10888.4,16.64,Medium
2898,Surgical Supplies,Sutures,355,39,883,33.72,114,4,V001,MedSupplies Inc.,29.49,3.1140350877192984,High
2899,Equipment/Consumables,Ventilator Filter,327,54,804,6784.59,17,13,V002,EquipMed Co.,5439.49,19.235294117647058,Medium
2900,Medicines,Antiviral,2858,690,5779,92.35,140,4,V003,HealthTools Ltd.,95.43,20.414285714285715,Low
2901,Medicines,Antibiotic,1450,474,2336,307.13,135,9,V002,EquipMed Co.,299.34,10.74074074074074,Medium
2902,Medicines,Antihistamine,2874,381,3604,166.77,133,9,V002,EquipMed Co.,159.07,21.60902255639098,Low
2903,Medicines,Insulin,124,25,222,187.63,28,12,V001,MedSupplies Inc.,192.74,4.428571428571429,High
2904,Medicines,Antiviral,218,22,267,218.69,11,11,V001,MedSupplies Inc.,226.35,19.818181818181817,Medium
2905,Surgical Supplies,Syringes,1638,433,2205,43.72,194,9,V002,EquipMed Co.,39.33,8.443298969072165,High
2906,Surgical Supplies,Surgical Mask,201,48,310,28.46,68,9,V004,CarePlus Distributors,30.06,2.9558823529411766,High
2907,Diagnostic Supplies,X-ray Film,2668,558,5544,520.4,74,9,V002,EquipMed Co.,567.1,36.054054054054056,Low
2908,Surgical Supplies,Syringes,22592,4924,29977,23.49,354,8,V004,CarePlus Distributors,21.17,63.81920903954802,Low
2909,Surgical Supplies,Surgical Mask,5648,1320,13354,27.59,150,7,V002,EquipMed Co.,28.38,37.653333333333336,Low
2910,IV & Emergency Supplies,Oxygen Mask,3888,918,7016,225.99,178,3,V002,EquipMed Co.,243.45,21.84269662921348,Low
2911,Surgical Supplies,Syringes,2329,423,3546,75.26,108,9,V004,CarePlus Distributors,79.69,21.564814814814813,Low
2912,Surgical Supplies,Syringes,2008,702,3800,47.77,43,8,V001,MedSupplies Inc.,49.98,46.69767441860465,Low
2913,Surgical Supplies,Syringes,10286,2984,12678,45.47,301,5,V002,EquipMed Co.,49.22,34.17275747508306,Low
2914,Surgical Supplies,Surgical Mask,3469,816,8399,85.46,227,5,V004,CarePlus Distributors,68.51,15.28193832599119,Low
2915,Medicines,Antiviral,204,60,433,172.01,32,7,V005,PrimeMed Supply Chain,140.29,6.375,High
2916,Surgical Supplies,Syringes,1249,316,1845,84.88,203,5,V004,CarePlus Distributors,78.73,6.152709359605911,Medium
2917,Surgical Supplies,Surgical Gloves,308,35,492,80.46,136,5,V001,MedSupplies Inc.,75.33,2.264705882352941,High
2918,IV & Emergency Supplies,Cannula,827,288,1208,157.57,58,6,V001,MedSupplies Inc.,169.51,14.258620689655173,Low
2919,IV & Emergency Supplies,Oxygen Mask,49,15,99,772.33,30,3,V004,CarePlus Distributors,727.51,1.6333333333333333,High
2920,Diagnostic Supplies,Reagent,632,190,1099,65.73,71,19,V003,HealthTools Ltd.,63.87,8.901408450704226,High
2921,Equipment/Consumables,Small Equipment,575,69,1102,15552.26,16,8,V002,EquipMed Co.,16037.31,35.9375,Low
2922,Surgical Supplies,Surgical Gloves,4895,1183,12142,9.98,325,8,V001,MedSupplies Inc.,9.58,15.061538461538461,Medium
2923,Equipment/Consumables,Ventilator Filter,942,153,1423,5299.84,41,12,V005,PrimeMed Supply Chain,5585.85,22.975609756097562,Medium
2924,Surgical Supplies,Syringes,42,12,63,21.47,24,3,V003,HealthTools Ltd.,18.49,1.75,High
2925,Surgical Supplies,Sutures,1225,205,1900,21.31,107,6,V005,PrimeMed Supply Chain,18.81,11.448598130841122,Medium
2926,Equipment/Consumables,Ventilator Filter,645,158,775,5583.4,19,6,V004,CarePlus Distributors,4918.34,33.94736842105263,Low
2927,Surgical Supplies,Sutures,64,22,98,81.81,33,2,V005,PrimeMed Supply Chain,67.44,1.9393939393939394,High
2928,IV & Emergency Supplies,Oxygen Mask,133,28,224,325.53,88,5,V002,EquipMed Co.,348.4,1.5113636363636365,High
2929,Surgical Supplies,Surgical Gloves,1052,300,2495,27.92,386,4,V005,PrimeMed Supply Chain,28.61,2.7253886010362693,High
2930,Equipment/Consumables,BP Monitor Cuff,677,200,961,18395.8,35,5,V004,CarePlus Distributors,15350.22,19.34285714285714,Low
2931,Medicines,Painkiller,1522,329,3374,449.07,25,13,V004,CarePlus Distributors,436.89,60.88,Low
2932,IV & Emergency Supplies,Emergency Kit,755,123,1161,755.1,34,3,V001,MedSupplies Inc.,625.94,22.205882352941178,Low
2933,Diagnostic Supplies,Blood Collection Tube,190,47,243,162.83,62,5,V001,MedSupplies Inc.,154.91,3.064516129032258,High
2934,Equipment/Consumables,BP Monitor Cuff,323,112,651,269.37,37,5,V002,EquipMed Co.,259.55,8.72972972972973,Medium
2935,IV & Emergency Supplies,Oxygen Mask,82,17,101,118.64,126,2,V002,EquipMed Co.,100.08,0.6507936507936508,High
2936,Diagnostic Supplies,Reagent,204,36,443,150.58,74,8,V005,PrimeMed Supply Chain,146.44,2.7567567567567566,High
2937,IV & Emergency Supplies,Emergency Kit,141,22,189,557.09,89,4,V004,CarePlus Distributors,599.95,1.5842696629213484,High
2938,Equipment/Consumables,Small Equipment,54,18,104,13276.54,12,6,V002,EquipMed Co.,10986.76,4.5,High
2939,Medicines,Antibiotic,272,70,632,437.25,11,10,V004,CarePlus Distributors,466.86,24.727272727272727,Low
2940,Surgical Supplies,Surgical Gloves,893,241,1245,91.79,204,5,V002,EquipMed Co.,99.43,4.377450980392157,High
2941,Medicines,Antibiotic,475,87,1000,339.43,59,7,V005,PrimeMed Supply Chain,346.42,8.05084745762712,Medium
2942,Surgical Supplies,Syringes,341,100,530,22.61,140,3,V002,EquipMed Co.,18.58,2.4357142857142855,High
2943,Surgical Supplies,Gauze,13827,2990,17091,95.91,353,7,V002,EquipMed Co.,93.73,39.169971671388105,Low
2944,IV & Emergency Supplies,Cannula,450,112,838,573.33,116,2,V005,PrimeMed Supply Chain,621.33,3.8793103448275863,Medium
2945,Diagnostic Supplies,X-ray Film,234,32,348,561.93,6,19,V005,PrimeMed Supply Chain,608.05,39.0,Low
2946,Equipment/Consumables,Thermometer,2560,833,5862,18749.28,59,14,V003,HealthTools Ltd.,18869.19,43.389830508474574,Low
2947,IV & Emergency Supplies,Oxygen Mask,152,43,202,485.49,96,3,V005,PrimeMed Supply Chain,407.58,1.5833333333333333,High
2948,Diagnostic Supplies,Test Kit,673,92,965,262.76,24,9,V002,EquipMed Co.,236.15,28.041666666666668,Low
2949,Equipment/Consumables,Ventilator Filter,96,31,193,12889.28,30,7,V005,PrimeMed Supply Chain,13203.82,3.2,High
2950,Medicines,Antihistamine,10257,3203,20597,252.46,132,10,V003,HealthTools Ltd.,253.34,77.70454545454545,Low
2951,Surgical Supplies,Sutures,5654,1521,11658,85.27,224,4,V003,HealthTools Ltd.,75.41,25.241071428571427,Low
2952,IV & Emergency Supplies,IV Fluid,3808,917,7966,507.45,180,4,V002,EquipMed Co.,407.83,21.155555555555555,Low
2953,Equipment/Consumables,Ventilator Filter,50,16,112,7190.44,53,3,V001,MedSupplies Inc.,6878.34,0.9433962264150944,High
2954,Surgical Supplies,Gauze,2718,418,4126,97.83,326,4,V003,HealthTools Ltd.,93.76,8.337423312883436,Low
2955,Diagnostic Supplies,Reagent,801,275,1126,74.71,33,16,V001,MedSupplies Inc.,67.97,24.272727272727273,Medium
2956,Equipment/Consumables,Small Equipment,279,31,620,2939.28,32,4,V005,PrimeMed Supply Chain,2447.72,8.71875,Low
2957,Equipment/Consumables,Small Equipment,58,6,96,17655.4,6,4,V005,PrimeMed Supply Chain,14214.73,9.666666666666666,Low
2958,Equipment/Consumables,Ventilator Filter,738,227,1708,11250.26,27,11,V005,PrimeMed Supply Chain,9424.63,27.333333333333332,Low
2959,Surgical Supplies,Surgical Gloves,3850,502,7196,54.72,359,9,V002,EquipMed Co.,58.39,10.724233983286908,Medium
2960,Equipment/Consumables,Small Equipment,395,64,913,4079.4,28,13,V002,EquipMed Co.,4323.49,14.107142857142858,Medium
2961,Medicines,Antibiotic,3686,867,7974,311.23,105,5,V005,PrimeMed Supply Chain,303.86,35.10476190476191,Low
2962,IV & Emergency Supplies,Defibrillator Pads,3283,342,3996,237.99,138,4,V004,CarePlus Distributors,197.17,23.78985507246377,Low
2963,Medicines,Antihistamine,12940,1537,29922,372.45,142,12,V002,EquipMed Co.,393.14,91.12676056338029,Low
2964,Diagnostic Supplies,Blood Collection Tube,362,91,577,307.58,58,6,V003,HealthTools Ltd.,288.83,6.241379310344827,Medium
2965,Surgical Supplies,Sutures,1957,338,3247,65.35,395,5,V005,PrimeMed Supply Chain,63.15,4.954430379746835,High
2966,Diagnostic Supplies,X-ray Film,300,61,482,74.03,76,12,V002,EquipMed Co.,70.37,3.9473684210526314,High
2967,Surgical Supplies,Sutures,327,97,759,79.81,348,2,V004,CarePlus Distributors,82.26,0.9396551724137931,High
2968,Diagnostic Supplies,X-ray Film,2911,915,6236,507.99,31,12,V003,HealthTools Ltd.,422.93,93.90322580645162,Low
2969,Diagnostic Supplies,Test Kit,1492,215,2840,358.28,67,6,V004,CarePlus Distributors,324.57,22.26865671641791,Low
2970,IV & Emergency Supplies,Oxygen Mask,56,18,105,756.71,80,2,V001,MedSupplies Inc.,801.5,0.7,High
2971,Equipment/Consumables,BP Monitor Cuff,449,104,871,14852.21,19,12,V003,HealthTools Ltd.,12283.33,23.63157894736842,Medium
2972,Diagnostic Supplies,Test Kit,3116,635,5170,340.26,68,6,V003,HealthTools Ltd.,356.93,45.8235294117647,Low
2973,Medicines,Antiviral,643,179,1510,339.08,41,12,V001,MedSupplies Inc.,304.5,15.682926829268293,Medium
2974,Medicines,Antihistamine,1930,337,3641,216.38,83,5,V004,CarePlus Distributors,194.38,23.253012048192772,Low
2975,Medicines,Painkiller,396,131,540,207.82,18,5,V004,CarePlus Distributors,219.53,22.0,Low
2976,IV & Emergency Supplies,IV Fluid,260,52,452,413.44,43,5,V005,PrimeMed Supply Chain,413.12,6.046511627906977,Medium
2977,IV & Emergency Supplies,Defibrillator Pads,786,122,1797,626.76,109,3,V001,MedSupplies Inc.,546.4,7.2110091743119265,Low
2978,IV & Emergency Supplies,Emergency Kit,2014,619,4087,89.53,54,5,V005,PrimeMed Supply Chain,84.05,37.2962962962963,Low
2979,Diagnostic Supplies,X-ray Film,206,65,285,87.02,36,8,V002,EquipMed Co.,92.47,5.722222222222222,High
2980,Diagnostic Supplies,X-ray Film,979,259,1604,586.85,42,10,V004,CarePlus Distributors,509.97,23.30952380952381,Low
2981,Surgical Supplies,Surgical Gloves,5441,1496,10375,99.96,391,6,V001,MedSupplies Inc.,105.3,13.915601023017903,Low
2982,Medicines,Antiviral,257,59,562,417.96,116,3,V005,PrimeMed Supply Chain,403.29,2.2155172413793105,High
2983,Medicines,Antiviral,655,151,1403,58.22,24,6,V005,PrimeMed Supply Chain,60.86,27.291666666666668,Low
2984,Medicines,Antibiotic,874,133,1893,485.9,53,10,V002,EquipMed Co.,394.61,16.49056603773585,Medium
2985,IV & Emergency Supplies,Emergency Kit,276,55,676,600.83,79,3,V003,HealthTools Ltd.,566.18,3.4936708860759493,Medium
2986,Medicines,Antihistamine,1478,482,3536,235.68,100,9,V001,MedSupplies Inc.,234.28,14.78,Medium
2987,Medicines,Insulin,2366,410,3513,414.46,143,10,V002,EquipMed Co.,384.8,16.545454545454547,Medium
2988,Surgical Supplies,Sutures,619,74,1248,32.51,173,3,V003,HealthTools Ltd.,27.21,3.578034682080925,Medium
2989,Equipment/Consumables,Small Equipment,698,71,1510,320.7,26,10,V003,HealthTools Ltd.,303.91,26.846153846153847,Low
2990,IV & Emergency Supplies,IV Fluid,124,16,280,425.92,154,2,V002,EquipMed Co.,349.06,0.8051948051948052,High
2991,Medicines,Antiviral,160,35,211,477.24,8,11,V004,CarePlus Distributors,410.82,20.0,Medium
2992,Equipment/Consumables,Ventilator Filter,1705,467,3598,8420.04,24,10,V004,CarePlus Distributors,7779.97,71.04166666666667,Low
2993,Equipment/Consumables,Ventilator Filter,620,111,1205,3474.41,20,5,V004,CarePlus Distributors,2951.24,31.0,Low
2994,IV & Emergency Supplies,Defibrillator Pads,4493,1458,8651,543.59,116,6,V001,MedSupplies Inc.,586.03,38.73275862068966,Low
2995,Diagnostic Supplies,Test Kit,6218,1311,7830,287.61,50,16,V004,CarePlus Distributors,242.52,124.36,Low
2996,Medicines,Antihistamine,216,26,269,440.63,130,4,V001,MedSupplies Inc.,404.36,1.6615384615384616,High
2997,Diagnostic Supplies,X-ray Film,132,23,311,484.27,7,8,V002,EquipMed Co.,409.71,18.857142857142858,Low
2998,Medicines,Antibiotic,2295,236,4441,45.39,147,7,V001,MedSupplies Inc.,36.82,15.612244897959183,Low
2999,IV & Emergency Supplies,Emergency Kit,339,57,740,579.51,72,6,V002,EquipMed Co.,608.37,4.708333333333333,High
3000,Equipment/Consumables,Thermometer,46,8,97,14645.88,31,5,V001,MedSupplies Inc.,15127.55,1.4838709677419355,High
3001,Medicines,Painkiller,1796,246,3873,434.6,147,13,V005,PrimeMed Supply Chain,394.95,12.217687074829932,High
3002,Medicines,Painkiller,1505,233,2542,377.38,42,13,V005,PrimeMed Supply Chain,314.67,35.833333333333336,Low
3003,IV & Emergency Supplies,Emergency Kit,400,124,807,80.4,125,3,V002,EquipMed Co.,85.61,3.2,Medium
3004,Diagnostic Supplies,Test Kit,3939,689,5434,439.04,37,14,V004,CarePlus Distributors,399.31,106.45945945945945,Low
3005,Surgical Supplies,Surgical Gloves,1981,657,3853,85.16,331,6,V002,EquipMed Co.,80.36,5.984894259818731,High
3006,Diagnostic Supplies,Test Kit,1915,215,3495,158.64,36,7,V003,HealthTools Ltd.,163.87,53.19444444444444,Low
3007,IV & Emergency Supplies,Emergency Kit,595,167,851,512.83,44,2,V003,HealthTools Ltd.,548.51,13.522727272727273,Low
3008,Surgical Supplies,Surgical Gloves,7312,763,13808,28.12,366,6,V002,EquipMed Co.,29.71,19.97814207650273,Low
3009,Surgical Supplies,Gauze,3023,417,6560,96.79,49,9,V003,HealthTools Ltd.,103.23,61.69387755102041,Low
3010,Medicines,Painkiller,4018,1326,7685,54.35,88,8,V005,PrimeMed Supply Chain,59.4,45.65909090909091,Low
3011,Equipment/Consumables,Ventilator Filter,372,94,615,12058.98,55,3,V001,MedSupplies Inc.,9989.63,6.763636363636364,Low
3012,Medicines,Antibiotic,454,46,883,208.35,107,4,V003,HealthTools Ltd.,218.23,4.242990654205608,Medium
3013,Surgical Supplies,Surgical Mask,9857,1008,11875,65.56,306,8,V001,MedSupplies Inc.,62.44,32.212418300653596,Low
3014,Medicines,Antibiotic,347,49,615,285.26,116,7,V003,HealthTools Ltd.,254.81,2.9913793103448274,High
3015,Equipment/Consumables,Small Equipment,380,52,862,5840.84,20,6,V003,HealthTools Ltd.,5553.96,19.0,Low
3016,Equipment/Consumables,Small Equipment,22,4,50,12026.79,5,6,V003,HealthTools Ltd.,12863.32,4.4,High
3017,Surgical Supplies,Gauze,4252,483,9868,4.27,264,5,V004,CarePlus Distributors,3.99,16.106060606060606,Low
3018,Surgical Supplies,Syringes,2039,406,4947,8.29,169,5,V003,HealthTools Ltd.,7.25,12.065088757396449,Low
3019,Diagnostic Supplies,Reagent,2911,475,7019,23.2,52,9,V004,CarePlus Distributors,20.71,55.98076923076923,Low
3020,Equipment/Consumables,Thermometer,1427,193,2773,17522.74,56,10,V005,PrimeMed Supply Chain,15279.92,25.482142857142858,Low
3021,Medicines,Insulin,844,244,1463,133.66,107,7,V001,MedSupplies Inc.,142.34,7.88785046728972,Medium
3022,IV & Emergency Supplies,IV Fluid,342,50,709,781.18,28,2,V004,CarePlus Distributors,658.91,12.214285714285714,Low
3023,Equipment/Consumables,Ventilator Filter,741,108,1539,6210.87,12,11,V005,PrimeMed Supply Chain,5970.59,61.75,Low
3024,Diagnostic Supplies,Blood Collection Tube,519,122,1018,481.73,63,10,V004,CarePlus Distributors,514.87,8.238095238095237,High
3025,IV & Emergency Supplies,Emergency Kit,604,186,977,17.11,117,4,V005,PrimeMed Supply Chain,17.35,5.162393162393163,Medium
3026,Diagnostic Supplies,Blood Collection Tube,276,88,415,159.63,24,10,V003,HealthTools Ltd.,141.36,11.5,Medium
3027,Diagnostic Supplies,X-ray Film,2553,803,3089,158.83,73,6,V001,MedSupplies Inc.,128.16,34.97260273972603,Low
3028,IV & Emergency Supplies,Cannula,3390,805,5642,105.58,114,6,V003,HealthTools Ltd.,100.89,29.736842105263158,Low
3029,Surgical Supplies,Sutures,2807,573,4129,92.8,265,6,V002,EquipMed Co.,88.43,10.592452830188678,Medium
3030,Equipment/Consumables,Thermometer,201,53,264,19710.69,17,13,V004,CarePlus Distributors,17191.26,11.823529411764707,High
3031,Medicines,Insulin,489,75,825,387.89,40,8,V004,CarePlus Distributors,384.61,12.225,Medium
3032,Equipment/Consumables,Small Equipment,1719,535,3244,780.78,31,7,V005,PrimeMed Supply Chain,760.57,55.45161290322581,Low
3033,IV & Emergency Supplies,IV Fluid,233,71,381,149.76,157,2,V001,MedSupplies Inc.,147.18,1.484076433121019,High
3034,IV & Emergency Supplies,IV Fluid,348,39,661,150.11,169,6,V005,PrimeMed Supply Chain,146.21,2.059171597633136,High
3035,Equipment/Consumables,Small Equipment,214,38,485,17836.59,42,9,V003,HealthTools Ltd.,18070.56,5.095238095238095,High
3036,Medicines,Insulin,1575,220,2165,17.38,42,6,V003,HealthTools Ltd.,15.94,37.5,Low
3037,Equipment/Consumables,Thermometer,122,24,199,3078.66,31,10,V003,HealthTools Ltd.,2790.46,3.935483870967742,High
3038,Surgical Supplies,Gauze,306,55,752,52.7,113,2,V004,CarePlus Distributors,44.71,2.7079646017699117,Medium
3039,Diagnostic Supplies,Blood Collection Tube,5625,1076,11802,51.74,74,19,V001,MedSupplies Inc.,46.29,76.01351351351352,Low
3040,Diagnostic Supplies,X-ray Film,159,50,250,380.51,20,12,V002,EquipMed Co.,349.58,7.95,High
3041,Diagnostic Supplies,X-ray Film,149,18,270,546.43,30,13,V004,CarePlus Distributors,540.88,4.966666666666667,High
3042,Surgical Supplies,Surgical Gloves,1205,353,1868,70.95,372,4,V002,EquipMed Co.,76.48,3.239247311827957,High
3043,Medicines,Insulin,1495,299,3399,486.38,106,9,V001,MedSupplies Inc.,521.38,14.10377358490566,Medium
3044,Surgical Supplies,Syringes,1395,421,2988,75.17,74,9,V003,HealthTools Ltd.,60.97,18.85135135135135,Low
3045,Diagnostic Supplies,Reagent,867,259,1682,555.66,21,18,V004,CarePlus Distributors,538.4,41.285714285714285,Low
3046,Diagnostic Supplies,Test Kit,137,24,204,269.31,12,5,V005,PrimeMed Supply Chain,267.39,11.416666666666666,Low
3047,Surgical Supplies,Surgical Gloves,3571,1116,6982,30.78,306,2,V004,CarePlus Distributors,26.8,11.669934640522875,Low
3048,Medicines,Antihistamine,1177,138,2362,14.6,120,13,V003,HealthTools Ltd.,15.36,9.808333333333334,High
3049,Surgical Supplies,Gauze,2969,686,5387,69.83,168,3,V002,EquipMed Co.,73.47,17.672619047619047,Low
3050,Diagnostic Supplies,Reagent,3754,1111,6432,367.4,52,11,V004,CarePlus Distributors,323.03,72.1923076923077,Low
3051,Medicines,Antibiotic,181,61,345,216.25,97,3,V004,CarePlus Distributors,234.64,1.865979381443299,High
3052,Equipment/Consumables,Small Equipment,1128,207,2819,3863.93,56,9,V004,CarePlus Distributors,4208.75,20.142857142857142,Low
3053,Diagnostic Supplies,X-ray Film,515,116,818,451.42,34,7,V004,CarePlus Distributors,436.98,15.147058823529411,Low
3054,Medicines,Antibiotic,2941,304,4898,101.92,120,11,V003,HealthTools Ltd.,90.28,24.508333333333333,Low
3055,Surgical Supplies,Surgical Gloves,3113,892,4367,37.95,210,6,V002,EquipMed Co.,31.12,14.823809523809524,Low
3056,Diagnostic Supplies,X-ray Film,869,297,1509,150.43,76,13,V002,EquipMed Co.,120.99,11.43421052631579,High
3057,Diagnostic Supplies,Blood Collection Tube,4635,895,6995,329.23,65,10,V005,PrimeMed Supply Chain,270.95,71.3076923076923,Low
3058,Medicines,Antiviral,747,241,1574,399.76,51,11,V005,PrimeMed Supply Chain,363.83,14.647058823529411,Medium
3059,IV & Emergency Supplies,Oxygen Mask,27,7,54,642.24,28,2,V004,CarePlus Distributors,654.25,0.9642857142857143,High
3060,Surgical Supplies,Surgical Gloves,695,135,1102,28.91,167,8,V003,HealthTools Ltd.,29.83,4.161676646706587,High
3061,Diagnostic Supplies,Reagent,308,71,578,65.16,12,11,V001,MedSupplies Inc.,65.68,25.666666666666668,Low
3062,Medicines,Painkiller,430,87,938,41.73,23,11,V003,HealthTools Ltd.,34.94,18.695652173913043,Medium
3063,IV & Emergency Supplies,IV Fluid,305,76,665,210.15,163,5,V002,EquipMed Co.,219.52,1.8711656441717792,High
3064,Surgical Supplies,Gauze,6431,2044,13428,74.2,272,9,V003,HealthTools Ltd.,69.71,23.643382352941178,Low
3065,IV & Emergency Supplies,Defibrillator Pads,339,65,419,616.03,130,4,V004,CarePlus Distributors,590.85,2.6076923076923078,High
3066,IV & Emergency Supplies,Emergency Kit,129,30,322,717.24,41,2,V003,HealthTools Ltd.,611.05,3.1463414634146343,Medium
3067,Equipment/Consumables,Ventilator Filter,408,137,801,6189.99,55,8,V001,MedSupplies Inc.,6480.86,7.418181818181818,High
3068,Equipment/Consumables,Small Equipment,433,113,528,9573.65,13,7,V002,EquipMed Co.,8374.37,33.30769230769231,Low
3069,Medicines,Antiviral,870,218,1931,348.53,124,8,V005,PrimeMed Supply Chain,382.89,7.016129032258065,High
3070,Diagnostic Supplies,X-ray Film,109,33,263,247.27,7,16,V004,CarePlus Distributors,214.89,15.571428571428571,High
3071,IV & Emergency Supplies,Defibrillator Pads,854,138,1859,618.09,199,3,V004,CarePlus Distributors,514.44,4.291457286432161,Medium
3072,Equipment/Consumables,Small Equipment,378,81,902,15280.5,57,11,V002,EquipMed Co.,13189.99,6.631578947368421,High
3073,Equipment/Consumables,Ventilator Filter,1152,266,2738,1176.64,54,5,V004,CarePlus Distributors,1001.03,21.333333333333332,Low
3074,Medicines,Antihistamine,459,84,1104,301.28,105,3,V001,MedSupplies Inc.,323.97,4.371428571428571,Medium
3075,Diagnostic Supplies,Test Kit,321,53,722,150.41,50,15,V001,MedSupplies Inc.,153.37,6.42,High
3076,Diagnostic Supplies,X-ray Film,5027,1679,6833,266.56,59,17,V003,HealthTools Ltd.,271.32,85.20338983050847,Low
3077,IV & Emergency Supplies,Oxygen Mask,679,82,852,35.06,172,2,V001,MedSupplies Inc.,37.76,3.947674418604651,Medium
3078,IV & Emergency Supplies,Emergency Kit,150,36,223,448.7,43,4,V004,CarePlus Distributors,434.53,3.488372093023256,High
3079,Equipment/Consumables,BP Monitor Cuff,150,31,263,993.19,22,6,V002,EquipMed Co.,1015.68,6.818181818181818,Medium
3080,Surgical Supplies,Surgical Mask,2579,706,5823,8.32,358,4,V002,EquipMed Co.,8.17,7.20391061452514,Medium
3081,Medicines,Antihistamine,194,55,367,144.59,80,3,V002,EquipMed Co.,155.5,2.425,High
3082,Medicines,Antibiotic,4012,968,7504,216.33,96,8,V004,CarePlus Distributors,235.03,41.791666666666664,Low
3083,Equipment/Consumables,Small Equipment,1029,298,1314,13497.8,39,12,V003,HealthTools Ltd.,11367.1,26.384615384615383,Low
3084,Medicines,Insulin,1496,433,3692,286.68,49,4,V003,HealthTools Ltd.,279.83,30.53061224489796,Low
3085,Diagnostic Supplies,Test Kit,348,97,741,467.43,79,12,V004,CarePlus Distributors,455.34,4.405063291139241,High
3086,Surgical Supplies,Surgical Mask,2406,722,5249,50.17,323,2,V003,HealthTools Ltd.,49.36,7.4489164086687305,Low
3087,Medicines,Antibiotic,1892,355,3421,264.15,27,9,V003,HealthTools Ltd.,238.63,70.07407407407408,Low
3088,Medicines,Insulin,154,53,285,248.74,19,12,V002,EquipMed Co.,267.93,8.105263157894736,High
3089,Medicines,Painkiller,290,89,460,462.75,33,9,V001,MedSupplies Inc.,469.03,8.787878787878787,High
3090,Equipment/Consumables,Ventilator Filter,103,29,135,13791.93,21,3,V005,PrimeMed Supply Chain,14669.4,4.904761904761905,Medium
3091,Surgical Supplies,Gauze,1019,298,2261,46.22,349,3,V001,MedSupplies Inc.,45.43,2.9197707736389686,High
3092,IV & Emergency Supplies,Oxygen Mask,553,161,1338,634.57,26,3,V001,MedSupplies Inc.,575.81,21.26923076923077,Low
3093,Surgical Supplies,Syringes,2969,932,6454,20.97,109,5,V005,PrimeMed Supply Chain,22.81,27.238532110091743,Low
3094,Equipment/Consumables,Small Equipment,38,5,49,6866.47,8,7,V004,CarePlus Distributors,7380.49,4.75,High
3095,Medicines,Antihistamine,1698,299,3093,264.95,101,9,V005,PrimeMed Supply Chain,231.29,16.81188118811881,Medium
3096,Equipment/Consumables,BP Monitor Cuff,712,117,1133,4488.32,25,4,V004,CarePlus Distributors,4336.48,28.48,Low
